"","FIPS","location_id","county","state","Lat","Long","popdensity","pop19","area_mi2","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20"
"46",1091,"Marengo, Alabama","Marengo","Alabama",32.24767634,-87.78796182,19.30943411678,18863,976.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,6,7,7,12,12,12,12,12,13,16,18,20,21,22,22,23,23,24,27,30,35,36,36,37,38,41,41,43,45,47,51,53,60,62,62,68,71,72,76,80,86,87,93,98,99,102,113,114,117
"47",1093,"Marion, Alabama","Marion","Alabama",34.13697363,-87.88704173,40.0234409732045,29709,742.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,8,8,10,11,11,12,13,13,18,21,22,22,23,27,37,43,46,57,60,61,61,63,64,65,66,68,69,69,69,71,75,76,77,78,78,78,79,83,84,85,90,92,93,94,95,95,96,97,99,100,101,101,103,106,106,107
"48",1095,"Marshall, Alabama","Marshall","Alabama",34.36975964,-86.30486727,171.027145482822,96774,565.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,5,5,7,16,17,27,35,41,47,67,74,86,101,105,108,111,120,127,143,157,170,193,242,260,268,279,307,309,315,319,321,332,338,346,357,434,467,482,517,536,552,569,573,579,585,600,611,620,624,627,632
"49",1097,"Mobile, Alabama","Mobile","Alabama",30.78472347,-88.20842409,336.096108797501,413210,1229.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,9,12,19,24,36,41,44,51,61,72,107,120,127,149,216,278,347,376,418,441,481,497,549,581,614,617,644,666,720,758,793,829,883,908,953,992,1040,1074,1139,1165,1191,1218,1259,1312,1356,1407,1453,1464,1483,1514,1557,1614,1658,1692,1725,1751,1783,1832
"50",1099,"Monroe, Alabama","Monroe","Alabama",31.56729412,-87.36995001,20.2141039515634,20733,1025.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,10,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,17,17,17,17,19
"51",1101,"Montgomery, Alabama","Montgomery","Alabama",32.2206831,-86.20969272,288.793114440548,226486,784.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3,3,3,8,9,16,18,19,19,23,30,32,36,47,58,63,69,70,75,82,91,97,107,120,150,165,190,199,200,213,223,228,240,247,257,270,277,282,286,302,314,336,352,376,408,435,456,475,510,528,567,604,641,683,701,745,788,821,863,908,954,996
"52",1103,"Morgan, Alabama","Morgan","Alabama",34.45500589,-86.85475946,206.578175164843,119679,579.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,11,13,18,18,19,19,19,23,24,24,28,30,31,33,36,37,37,40,41,42,42,43,44,44,46,47,49,50,51,56,58,65,66,68,68,69,72,74,75,77,79,81,84,87,92,93,96,99,103,105,111,112,118,121,125,135
"53",1105,"Perry, Alabama","Perry","Alabama",32.64048341,-87.29770589,12.3989105966707,8923,719.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,6,6,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,15,16,16,16,18,18,19,19,19,19,19,19,20,20,21,22,22,23
"54",1107,"Pickens, Alabama","Pickens","Alabama",33.28094866,-88.08818103,22.6114974869811,19930,881.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,4,5,5,9,11,12,12,13,14,15,19,20,21,22,23,24,28,28,28,31,38,40,43,44,45,47,48,50,50,50,51,51,53,57,58,59,60,61,62,65,67,69,72,72,72,73,75,78,83,85,88,88
"55",1109,"Pike, Alabama","Pike","Alabama",31.80396383,-85.9408295,49.270187028523,33114,672.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,4,4,6,6,9,9,13,13,13,15,17,17,17,19,20,21,25,26,27,33,36,39,43,50,55,57,57,61,64,64,66,67,70,74,76,80,83,85,86,88,90,95,101,103,103,105,107,108,109,111,119,124
"56",1111,"Randolph, Alabama","Randolph","Alabama",33.29526734,-85.45708831,39.1387477392128,22722,580.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,7,9,10,10,11,12,14,19,23,27,38,41,47,47,49,52,54,56,59,61,62,62,64,64,64,65,66,66,66,66,80,83,85,90,98,101,103,105,108,115,122,122,123,124,124,124,124,124,124
"57",1113,"Russell, Alabama","Russell","Alabama",32.28725256,-85.18415324,90.4030320990735,57961,641.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,4,5,7,10,10,13,14,18,20,22,25,28,30,31,36,36,42,44,45,45,48,51,51,51,51,51,54,54,55,58,58,59,60,60,62,65,69,73,76,78,80,86,90,95,99,103,106,109,113
"58",1117,"Shelby, Alabama","Shelby","Alabama",33.26879845,-86.66232561,277.352120571261,217702,784.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,11,15,20,21,28,41,56,62,80,81,84,97,97,101,113,131,139,156,162,170,176,193,200,205,228,239,246,250,252,255,266,274,275,277,280,284,297,299,311,317,320,321,321,325,327,332,337,342,346,352,362,366,371,374,381,388,395,399,406,409,415,422,425
"59",1115,"St. Clair, Alabama","St. Clair","Alabama",33.71902176,-86.31029372,141.655325209685,89512,631.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,5,7,10,11,14,15,20,22,23,25,28,32,32,35,38,38,43,45,45,46,49,50,53,55,55,56,59,61,62,64,67,68,70,70,72,74,76,76,79,79,79,82,82,82,83,84,85,87,89,91,92,94,94,95,98,98,98,100,102
"60",1119,"Sumter, Alabama","Sumter","Alabama",32.59117397,-88.19916205,13.7483543351514,12427,903.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,6,6,7,9,15,16,16,17,18,20,22,24,28,29,30,33,36,40,42,44,45,49,49,51,53,53,54,62,66,70,75,79,83,85,89,90,95,97,104,108,109,114,119,126,136,147,155,161
"61",1121,"Talladega, Alabama","Talladega","Alabama",33.37823223,-86.16886178,108.550720703602,79978,736.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,5,5,5,5,7,8,9,9,13,17,21,21,22,29,34,36,36,37,39,39,41,42,42,47,49,50,53,55,57,58,59,61,62,63,63,65,65,67,68,69,71,71,73,74,75,75,75,76,78,78,78,80,83,83,84,86
"62",1123,"Tallapoosa, Alabama","Tallapoosa","Alabama",32.86698258,-85.79833053,56.3375760620778,40367,716.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,5,7,11,12,13,17,21,21,30,30,33,41,47,53,62,101,111,124,147,158,160,180,192,194,229,243,254,260,265,273,275,278,281,287,290,295,300,304,307,308,317,319,319,326,331,332,341,349,357,363,371,378,380,387
"63",1125,"Tuscaloosa, Alabama","Tuscaloosa","Alabama",33.28726072,-87.52556818,158.392282958199,209355,1321.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,5,5,6,6,8,9,11,12,19,22,26,26,27,31,31,32,39,41,44,63,77,83,89,95,97,105,124,126,132,137,138,142,151,154,166,170,180,185,190,193,200,204,208,211,218,220,226,228,250,254,260,271,280,284,289,295,301,311,326,339,350,371,391,413,436
"64",1127,"Walker, Alabama","Walker","Alabama",33.80270512,-87.30027177,80.2853928891922,63521,791.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,7,15,16,21,27,28,28,29,29,34,47,47,50,55,66,68,72,72,78,81,81,81,82,82,82,82,85,88,90,91,92,92,94,95,97,97,98,100,101,101,103,105,105,106,108,110,111,111,112,114,117,122,124,131,141,151,159,168
"65",1129,"Washington, Alabama","Washington","Alabama",31.4092794,-88.20689944,15.1137278862443,16326,1080.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,3,5,5,5,6,7,7,11,11,12,12,12,12,12,13,14,15,16,16,17,19,19,20,21,27,33,33,34,34,36,38,39,39,43,43,44,49,52,54,56,58,60,62,63,63,64,64,66,67
"66",1131,"Wilcox, Alabama","Wilcox","Alabama",31.98773215,-87.30891118,11.6747326955543,10373,888.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,5,6,11,12,13,13,15,19,21,26,31,32,32,39,41,41,46,48,50,50,51,52,53,53,56,58,59,62,65,66,70,71,71,71,72,72,76,78,80,83,85,86,86,89,90,91,94,101,107
"67",1133,"Winston, Alabama","Winston","Alabama",34.15030532,-87.37325922,38.5477503344318,23629,612.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,8,9,9,9,9,9,10,10,10,10,10,10,10,12,12,14,14,15,15,15,15,16,16,18,18,19,21,23,23,25,26,31,36,41,44,48
"68",4001,"Apache, Arizona","Apache","Arizona",35.39465006,-109.4892383,6.41990369296058,71887,11197.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,7,9,11,13,13,17,16,17,17,17,20,23,25,28,34,52,55,66,72,89,97,110,118,141,169,178,202,226,235,268,296,314,336,362,380,392,449,478,507,526,549,576,612,630,671,710,716,727,744,817,859,927,962,981,988,1023,1080
"69",4003,"Cochise, Arizona","Cochise","Arizona",31.87934684,-109.7516088,20.4230183483114,125922,6165.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,4,4,4,4,5,7,8,9,9,9,11,11,13,15,16,15,15,18,20,22,24,28,29,31,31,34,36,36,36,37,38,39,39,39,39,39,39,40,40,41,41,41,42,43,43,44,45,46,46,46,46,46
"70",4005,"Coconino, Arizona","Coconino","Arizona",35.83883429,-111.7707178,7.70593735716791,143476,18618.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,14,17,18,23,28,41,56,62,71,81,85,114,126,147,155,167,179,186,210,214,238,243,253,270,266,299,304,314,333,337,342,353,372,391,402,420,425,439,453,486,498,512,527,540,561,588,618,659,679,699,713,720,772,795,823,839,866,901,943,961
"71",4007,"Gila, Arizona","Gila","Arizona",33.80190085,-110.8132779,11.3532565632533,54018,4757.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,7,8,9,10,12,11,11,11,11,11,12,13,13,14,14,14,14,15,17,19,19,19,19,19,19,21,22,22,22,22,22,22
"72",4009,"Graham, Arizona","Graham","Arizona",32.93166885,-109.8882178,8.40154891186778,38837,4622.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,6,7,9,9,10,16,17,17,18,18,19,19,19,18,19,19,19,20,21,21,21,20,20,20,20,21
"73",4011,"Greenlee, Arizona","Greenlee","Arizona",33.21498827,-109.2405279,5.15319049660089,9498,1843.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
"74",4012,"La Paz, Arizona","La Paz","Arizona",33.72854224,-113.9810029,4.69105237541753,21108,4499.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,8,7,7,7,7,8,14,15,14,14,14,16,18,20,22,22,23,23,22,25,27,36,37,38,38,38,40
"75",4013,"Maricopa, Arizona","Maricopa","Arizona",33.34835867,-112.4918154,487.537580949855,4485414,9200.14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,8,9,11,22,34,49,81,139,199,251,299,399,454,545,690,788,871,961,1049,1171,1326,1433,1495,1559,1689,1741,1891,1960,2020,2056,2146,2264,2404,2491,2589,2636,2738,2846,2970,3116,3234,3359,3457,3578,3723,3972,4156,4421,4585,4751,4929,5138,5196,5525,5779,5827,5988,6219,6341,6599,6821,7096,7240,7340,7482,7644
"76",4015,"Mohave, Arizona","Mohave","Arizona",35.70471703,-113.7577902,15.9401791590164,212181,13311.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6,7,7,7,8,9,12,16,20,23,23,27,28,30,30,40,45,45,51,51,52,54,56,59,62,69,73,81,88,96,99,105,117,122,127,135,141,147,150,158,171,178,193,198,207,213,220,242,250,250,251,262,267
"77",4017,"Navajo, Arizona","Navajo","Arizona",35.3997715,-110.3218983,11.1476701485967,110924,9950.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,10,13,25,32,37,43,49,57,62,88,91,102,129,148,177,195,210,222,240,286,287,321,335,345,355,390,410,435,452,459,473,485,527,564,583,612,625,628,665,682,712,741,766,777,800,869,892,912,945,981,983,1006,1017,1099,1150,1177,1238,1273,1285,1320,1361
"78",4019,"Pima, Arizona","Pima","Arizona",32.0971334,-111.7890033,113.995258538115,1047279,9187.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,4,5,7,8,12,17,24,42,49,75,102,120,153,187,202,217,237,280,326,372,415,415,464,512,543,591,622,668,685,700,760,819,856,913,941,963,973,1026,1060,1090,1136,1164,1188,1215,1241,1267,1300,1326,1346,1379,1425,1465,1520,1554,1585,1602,1623,1661,1696,1750,1781,1814,1825,1888,1903
"79",4021,"Pinal, Arizona","Pinal","Arizona",32.90525627,-111.3449483,86.2509574866604,462789,5365.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,5,5,5,5,5,5,8,10,10,14,16,17,22,23,35,36,41,51,64,62,65,69,77,89,103,106,120,124,137,138,146,163,168,175,182,197,212,235,247,256,268,283,303,317,332,342,359,365,387,397,417,435,456,468,478,497,530,566,585,600,620,636,643,650,670,678,693,702,720,724
"80",4023,"Santa Cruz, Arizona","Santa Cruz","Arizona",31.52508998,-110.8479088,37.5917601785079,46498,1236.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,5,6,7,7,8,8,10,10,12,14,14,16,19,20,23,28,28,30,30,30,30,31,31,33,33,34,34,34,35,37,38,38,40,44,45,51,50,62,69,72,75,78,97,102
"81",4025,"Yavapai, Arizona","Yavapai","Arizona",34.59933926,-112.5538588,28.9406044192774,235099,8123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,5,9,13,12,15,21,24,34,35,43,45,49,57,58,62,62,63,63,65,70,66,68,69,72,72,71,72,73,75,75,76,76,77,77,79,79,82,87,89,93,126,140,152,170,175,177,180,206,227,243,254,260,262,267,269,273
"82",4027,"Yuma, Arizona","Yuma","Arizona",32.76895712,-113.9066674,38.7717424224563,213787,5513.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,4,4,5,6,9,12,13,13,14,13,13,13,14,15,16,15,20,20,20,20,24,28,29,29,31,32,42,42,42,53,59,62,67,72,85,89,89,98,115,115,134,148,159,176,191,199,207,283,285,310,363,363,443,443,459
"83",5001,"Arkansas, Arkansas","Arkansas","Arkansas",34.29145151,-91.37277296,17.6845980359436,17486,988.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"84",5003,"Ashley, Arkansas","Ashley","Arkansas",33.19153461,-91.7698471,21.242773004809,19657,925.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,8,9,10,10,11,11,11,11,11,11,11,12,12,13,13,13,13,13,13,13,13,15,16,16,16,16,15,17,17,17,17,18,18,18,18,18,18,18,18,18,19,19
"85",5005,"Baxter, Arkansas","Baxter","Arkansas",36.28784385,-92.33782872,75.6512953741791,41932,554.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6
"86",5007,"Benton, Arkansas","Benton","Arkansas",36.33644656,-94.25680817,329.424329682779,279141,847.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,18,23,28,31,35,38,39,40,42,42,43,42,42,45,47,47,47,48,50,60,62,61,62,62,62,62,66,68,70,77,79,93,94,94,101,102,107,112,112,112,110,111,113,116,116,123,123,127,131,136,139,144,149,150,155,163
"87",5009,"Boone, Arkansas","Boone","Arkansas",36.3084504,-93.09374925,63.4193450011013,37432,590.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
"88",5011,"Bradley, Arkansas","Bradley","Arkansas",33.46755808,-92.15980837,16.5781002110192,10763,649.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,11,12,12,11,11,11,11,11,11,11,11,11,11,11,12,12,13,15,15,15,14,14
"89",5013,"Calhoun, Arkansas","Calhoun","Arkansas",33.55598792,-92.49974403,8.25511470298132,5189,628.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
